Time,setpoint,temperature,
2024-12-29T21:52:18.307874,150,148.005,150,148.309,
2024-12-29T21:52:20.340223,150.086,147.701,150.086,148.233,
2024-12-29T21:52:21.376191,150,147.246,150,147.549,
2024-12-29T21:52:22.432585,150,146.942,150.086,147.094,
2024-12-29T21:52:23.502627,150.086,147.018,150.086,146.79,
2024-12-29T21:52:25.226568,150,146.258,150,146.334,
2024-12-29T21:52:26.348147,150,145.802,150,145.954,
2024-12-29T21:52:27.417920,150,145.574,150,145.726,
2024-12-29T21:52:28.492308,150,145.878,150,145.346,
2024-12-29T21:52:30.477830,150,144.739,150,145.65,
2024-12-29T21:52:31.574343,150,144.587,150,145.27,
2024-12-29T21:52:32.695205,150.086,144.435,150,145.118,
2024-12-29T21:52:33.743125,150,144.207,150,144.055,
2024-12-29T21:52:35.848521,150,144.055,150,143.675,
2024-12-29T21:52:36.913392,150,143.751,150.086,143.219,
2024-12-29T21:52:38.029167,150,143.751,150,143.067,
2024-12-29T21:52:39.152926,150,143.371,150,142.839,
2024-12-29T21:52:40.914885,150.086,142.459,150,142.687,
2024-12-29T21:52:42.038467,150.086,142.307,150,142.535,
2024-12-29T21:52:43.115377,150,142.004,150.086,142.079,
2024-12-29T21:52:44.145676,150.086,25.235,150,141.7,
2024-12-29T21:52:46.177145,150,141.472,150,141.168,
2024-12-29T21:52:47.242683,150,141.092,150,140.94,
2024-12-29T21:52:48.340453,150.086,140.636,150.086,141.016,
2024-12-29T21:52:49.380040,150,141.472,150,140.636,
2024-12-29T21:52:51.137729,150,140.408,150.086,140.56,
2024-12-29T21:52:52.237820,150,140.104,150.171,140.484,
2024-12-29T21:52:53.313620,150,139.876,150,140.18,
2024-12-29T21:52:54.415772,150.086,139.8,150,140.256,
2024-12-29T21:52:56.447076,150.086,139.572,150,139.193,
2024-12-29T21:52:57.585684,150.086,139.496,150,139.193,
2024-12-29T21:52:58.650851,150,139.421,150.086,138.965,
2024-12-29T21:52:59.770372,150,139.193,150,138.737,
2024-12-29T21:53:01.753070,150,138.281,150.086,138.357,
2024-12-29T21:53:02.791097,150,138.813,150,138.281,
2024-12-29T21:53:03.842745,150,138.281,150.086,137.977,
2024-12-29T21:53:04.934008,150.086,138.129,150.086,137.825,
2024-12-29T21:53:06.673184,150,138.281,150,137.597,
2024-12-29T21:53:07.719219,150,137.977,150.086,137.369,
2024-12-29T21:53:08.785600,150,137.369,150.086,137.217,
2024-12-29T21:53:09.903509,150,137.141,150,137.065,
2024-12-29T21:53:11.908311,150,136.989,150,136.686,
2024-12-29T21:53:12.989386,150,137.065,150.086,136.837,
2024-12-29T21:53:14.072437,150,136.837,150,136.534,
2024-12-29T21:53:15.130776,150,137.065,150.086,136.458,
2024-12-29T21:53:17.176581,150,136.154,150.086,136.23,
2024-12-29T21:53:18.237020,150.086,135.926,150,136.154,
2024-12-29T21:53:19.302936,150,136.23,149.914,135.85,
2024-12-29T21:53:20.340685,150,135.926,150,135.622,
2024-12-29T21:53:22.074897,150,136.382,150,135.698,
2024-12-29T21:53:23.122263,150.086,136.23,150,135.47,
2024-12-29T21:53:24.208914,150,135.394,150,135.166,
2024-12-29T21:53:25.248974,150,135.09,150,135.698,
2024-12-29T21:53:27.292949,150.086,135.242,150,134.786,
2024-12-29T21:53:28.381260,150.086,135.09,150,134.634,
2024-12-29T21:53:29.531817,150,134.482,150.086,134.862,
2024-12-29T21:53:30.668021,150,134.102,150,135.318,
2024-12-29T21:53:32.412192,150.086,134.178,150.086,134.027,
2024-12-29T21:53:33.530121,150.086,134.102,150,133.951,
2024-12-29T21:53:34.596422,150.257,133.799,150,133.799,
2024-12-29T21:53:35.660089,150,133.875,150,134.178,
2024-12-29T21:53:37.680853,150,133.571,150,133.495,
2024-12-29T21:53:38.723104,150.086,133.495,150.086,133.191,
2024-12-29T21:53:39.778380,150.086,133.191,150.086,133.343,
2024-12-29T21:53:40.800086,150.086,132.963,150,133.267,
2024-12-29T21:53:42.807728,150,132.735,150.086,133.723,
2024-12-29T21:53:43.901850,150,132.811,150.086,133.875,
2024-12-29T21:53:44.940513,150,132.279,150.086,132.507,
2024-12-29T21:53:46.042277,150.086,132.355,150.086,132.659,
2024-12-29T21:53:47.764675,150,132.279,150,132.051,
2024-12-29T21:53:48.873606,150.086,132.355,150.086,132.127,
2024-12-29T21:53:49.942384,150,132.051,150,132.431,
2024-12-29T21:53:51.142243,150.086,132.051,150.086,131.823,
2024-12-29T21:53:53.194213,150,131.899,150,131.747,
2024-12-29T21:53:54.273820,150.086,131.519,150.086,131.671,
2024-12-29T21:53:55.330872,150,131.443,150.086,131.443,
2024-12-29T21:53:56.369162,150.086,131.216,150.086,131.216,
2024-12-29T21:53:58.371759,150,132.735,150,131.292,
2024-12-29T21:53:59.404073,150,131.064,149.914,131.14,
2024-12-29T21:54:00.446520,150,131.14,150.086,132.887,
2024-12-29T21:54:01.534325,150.086,130.912,150,132.887,
2024-12-29T21:54:03.329062,150,130.912,150,130.988,
2024-12-29T21:54:04.393492,150,131.064,150,130.836,
2024-12-29T21:54:05.447192,150,130.988,150.086,130.684,
2024-12-29T21:54:06.577847,150,131.14,150,130.608,
2024-12-29T21:54:08.554277,150,130.532,150,130.456,
2024-12-29T21:54:09.635962,150,130.532,150.086,130.456,
2024-12-29T21:54:10.667335,150,130.836,150.086,130.38,
2024-12-29T21:54:11.808517,150,130.76,150.086,130.304,
2024-12-29T21:54:13.547311,150,130.304,150,130.304,
2024-12-29T21:54:14.606037,150,130.988,150,130.228,
2024-12-29T21:54:15.660418,150,130.76,150,129.924,
2024-12-29T21:54:16.779507,150,130.76,150.086,129.772,
2024-12-29T21:54:18.834148,150,130,150,130.76,
2024-12-29T21:54:19.945168,150.086,130.076,149.914,130.836,
2024-12-29T21:54:21.062419,150,130,150.086,130.988,
2024-12-29T21:54:22.116059,150,129.924,150,130.76,
2024-12-29T21:54:24.164413,150,130.304,150,129.772,
2024-12-29T21:54:25.235315,150,130.076,150,129.696,
2024-12-29T21:54:26.322076,150,129.696,150,129.544,
2024-12-29T21:54:27.409621,150,129.62,150,129.544,
2024-12-29T21:54:29.161672,150.086,129.468,150.086,129.392,
2024-12-29T21:54:30.254365,150.086,129.468,150,129.468,
2024-12-29T21:54:31.365678,150,129.62,150.086,129.468,
2024-12-29T21:54:32.490813,150,129.012,150,129.392,
2024-12-29T21:54:34.484566,150,128.784,150,128.86,
2024-12-29T21:54:35.663157,150,129.088,150,128.784,
2024-12-29T21:54:36.755624,150,128.86,150,128.708,
2024-12-29T21:54:37.801010,150,128.86,150,128.708,
2024-12-29T21:54:39.764677,150,128.936,150,130.152,
2024-12-29T21:54:40.818442,150,128.784,150,130.228,
2024-12-29T21:54:41.906512,150,128.708,150.086,128.86,
2024-12-29T21:54:43.092684,150.086,128.633,150.086,128.708,
2024-12-29T21:54:44.097839,150,128.481,150,130.152,
2024-12-29T21:54:45.593423,150,128.481,150,128.481,
2024-12-29T21:54:46.622488,150,128.405,150.086,128.177,
2024-12-29T21:54:47.745734,150,128.481,150,128.253,
2024-12-29T21:54:48.810492,150,128.177,150,128.101,
2024-12-29T21:54:50.793838,150,128.481,150.086,130.228,
2024-12-29T21:54:51.816351,150,128.253,150,130.304,
2024-12-29T21:54:52.887091,150,128.481,150,128.329,
2024-12-29T21:54:53.990230,150,128.253,150.086,128.405,
2024-12-29T21:54:55.708269,150,128.784,150.086,127.949,
2024-12-29T21:54:56.825471,150,128.557,150,127.873,
2024-12-29T21:54:57.858681,150.086,128.025,150.086,128.481,
2024-12-29T21:54:58.946165,150,128.177,150,128.177,
2024-12-29T21:55:00.923036,150,128.329,150,127.873,
2024-12-29T21:55:01.979779,150,128.177,150,128.253,
2024-12-29T21:55:03.028644,150,128.025,150.086,128.329,
2024-12-29T21:55:04.146213,150.086,127.873,150,128.025,
2024-12-29T21:55:06.181806,150,127.645,150.086,127.645,
2024-12-29T21:55:07.261008,150,127.797,150,132.127,
2024-12-29T21:55:08.360065,150.086,127.493,150,130.988,
2024-12-29T21:55:09.446570,150.086,127.721,150,131.823,
2024-12-29T21:55:11.200408,150,128.177,150,127.569,
2024-12-29T21:55:12.339878,150.086,127.265,150.086,127.417,
2024-12-29T21:55:13.393275,150.086,127.569,150.086,127.341,
2024-12-29T21:55:14.557347,150,127.189,150,127.341,
2024-12-29T21:55:16.625426,150.086,127.873,150.086,127.417,
2024-12-29T21:55:17.745152,150,127.949,150.086,127.417,
2024-12-29T21:55:18.794904,150.086,127.569,150,127.341,
2024-12-29T21:55:19.818642,150,127.265,150,127.949,
2024-12-29T21:55:21.867170,150,127.341,150,127.341,
2024-12-29T21:55:22.904388,150,127.417,150,127.493,
2024-12-29T21:55:23.993132,150,127.493,150,127.721,
2024-12-29T21:55:25.090752,150,127.493,150,127.189,
2024-12-29T21:55:26.876735,150,128.329,150,126.809,
2024-12-29T21:55:27.908025,150.086,126.961,150,126.961,
2024-12-29T21:55:29.027197,150.086,127.037,150,126.885,
2024-12-29T21:55:30.115767,150.086,126.809,150.086,126.809,
2024-12-29T21:55:32.136038,150,126.885,150,126.961,
2024-12-29T21:55:33.225104,150.086,126.733,150,126.885,
2024-12-29T21:55:34.316055,150,127.113,150,126.657,
2024-12-29T21:55:35.437832,150,126.733,150,126.809,
2024-12-29T21:55:37.212529,150.086,126.885,150.086,126.961,
2024-12-29T21:55:38.303357,150,126.885,150,126.885,
2024-12-29T21:55:39.424331,233.757,128.025,245.061,127.417,
2024-12-29T21:55:40.534916,302.869,129.24,303.04,128.86,
2024-12-29T21:55:42.564962,303.212,130.608,303.212,131.823,
2024-12-29T21:55:43.684537,303.126,131.823,303.212,131.823,
2024-12-29T21:55:44.810474,303.212,132.355,303.212,133.495,
2024-12-29T21:55:45.889412,303.126,133.419,303.126,134.33,
2024-12-29T21:55:47.920590,303.212,135.09,303.212,135.166,
2024-12-29T21:55:49.070362,303.212,136.761,303.212,136.23,
2024-12-29T21:55:50.174414,303.212,137.369,303.212,136.913,
2024-12-29T21:55:51.276147,303.212,138.129,303.212,138.129,
2024-12-29T21:55:53.054167,303.212,139.421,303.212,139.648,
2024-12-29T21:55:54.171147,303.212,140.332,303.212,140.484,
2024-12-29T21:55:55.296323,303.212,140.864,303.212,148.385,
2024-12-29T21:55:56.458116,303.212,142.231,303.297,146.486,
2024-12-29T21:55:58.495721,303.212,145.422,303.212,143.903,
2024-12-29T21:55:59.543183,303.212,146.258,303.212,144.283,
2024-12-29T21:56:00.563473,303.212,145.042,303.212,147.094,
2024-12-29T21:56:01.606357,303.297,145.346,303.126,147.549,
2024-12-29T21:56:02.729135,-1.07374e+08,147.398,303.212,146.638,
2024-12-29T21:56:03.947958,303.212,148.385,303.212,146.942,
2024-12-29T21:56:04.978086,303.212,147.777,303.126,149.373,
2024-12-29T21:56:06.016647,303.212,147.929,303.212,150.512,
2024-12-29T21:56:07.037199,303.212,148.765,303.212,148.917,
2024-12-29T21:56:08.784396,303.212,149.753,303.212,150.664,
2024-12-29T21:56:09.865033,303.212,150.436,303.212,151.044,
2024-12-29T21:56:10.972753,303.212,150.892,303.212,151.576,
2024-12-29T21:56:12.135250,303.212,151.956,303.212,151.652,
2024-12-29T21:56:14.171651,303.212,152.867,303.212,153.627,
2024-12-29T21:56:15.325372,303.212,153.779,303.212,154.463,
2024-12-29T21:56:16.539975,303.212,155.071,303.212,154.083,
2024-12-29T21:56:17.635146,303.212,155.678,303.212,154.615,
2024-12-29T21:56:19.420262,303.212,155.678,303.212,156.134,
2024-12-29T21:56:20.537704,303.212,156.21,303.212,156.742,
2024-12-29T21:56:21.648884,303.212,156.894,303.297,157.502,
2024-12-29T21:56:22.753214,303.297,157.35,303.212,158.034,
2024-12-29T21:56:24.819527,303.212,162.288,303.212,158.489,
2024-12-29T21:56:25.946357,303.212,162.668,303.212,158.869,
2024-12-29T21:56:27.027357,303.212,163.048,303.212,159.249,
2024-12-29T21:56:28.185798,303.212,163.504,303.212,159.857,
2024-12-29T21:56:30.257535,303.212,160.921,303.212,164.871,
2024-12-29T21:56:31.337956,303.212,161.452,303.212,165.631,
2024-12-29T21:56:32.469869,303.212,161.68,303.297,161.832,
2024-12-29T21:56:33.628016,303.126,166.922,303.212,162.136,
2024-12-29T21:56:35.440199,303.212,162.972,303.212,164.491,
2024-12-29T21:56:36.595438,303.212,163.276,303.212,163.276,
2024-12-29T21:56:37.713473,303.212,163.731,303.297,163.579,
2024-12-29T21:56:38.875110,303.212,166.011,303.212,164.567,
2024-12-29T21:56:40.982268,303.212,165.555,303.212,165.403,
2024-12-29T21:56:42.062461,303.212,165.631,303.212,167.834,
2024-12-29T21:56:43.218480,303.212,167.758,303.212,165.783,
2024-12-29T21:56:44.364520,303.212,167.91,303.212,166.466,
2024-12-29T21:56:46.403370,303.212,166.998,303.212,169.125,
2024-12-29T21:56:47.519650,303.126,167.53,303.212,169.733,
2024-12-29T21:56:48.621804,303.297,167.986,303.212,169.961,
2024-12-29T21:56:49.756281,303.126,168.366,303.212,170.341,
2024-12-29T21:56:51.548226,303.212,168.746,303.212,168.67,
2024-12-29T21:56:52.663495,303.297,168.746,303.212,168.973,
2024-12-29T21:56:53.778653,303.126,169.125,303.212,170.341,
2024-12-29T21:56:54.900163,303.212,169.429,303.212,170.417,
2024-12-29T21:56:57.028614,303.212,170.189,303.297,170.417,
2024-12-29T21:56:58.098436,303.212,171.253,303.212,170.949,
2024-12-29T21:56:59.219900,303.297,171.784,303.297,171.253,
2024-12-29T21:57:00.371566,303.212,171.253,303.297,171.481,
2024-12-29T21:57:02.167657,303.212,172.088,303.126,171.936,
2024-12-29T21:57:03.325720,303.212,172.392,303.212,172.392,
2024-12-29T21:57:04.401307,303.212,173,303.212,172.544,
2024-12-29T21:57:05.498346,303.212,173.152,303.212,172.62,
2024-12-29T21:57:07.560211,303.212,173.38,303.212,173.684,
2024-12-29T21:57:08.666272,303.212,173.608,303.212,173.912,
2024-12-29T21:57:09.789497,303.212,173.836,303.212,173.684,
2024-12-29T21:57:10.951879,303.212,174.216,303.126,174.064,
2024-12-29T21:57:13.041173,303.212,174.519,303.212,174.823,
2024-12-29T21:57:14.148314,303.297,174.823,303.297,175.127,
2024-12-29T21:57:15.288406,303.212,175.203,303.212,175.735,
2024-12-29T21:57:16.409162,303.212,175.659,303.297,175.431,
2024-12-29T21:57:18.240058,303.212,176.115,303.212,176.419,
2024-12-29T21:57:19.439297,303.212,176.343,303.212,180.749,
2024-12-29T21:57:20.553603,303.126,177.102,303.212,180.825,
2024-12-29T21:57:21.662155,303.212,177.254,303.212,181.053,
2024-12-29T21:57:23.802352,303.212,177.027,303.212,181.813,
2024-12-29T21:57:24.959341,303.212,177.558,303.212,181.965,
2024-12-29T21:57:26.100137,303.212,177.634,303.212,177.558,
2024-12-29T21:57:27.201064,303.212,178.242,303.297,177.862,
2024-12-29T21:57:29.290965,303.297,178.166,303.212,178.622,
2024-12-29T21:57:30.427234,303.212,178.318,303.212,184.624,
2024-12-29T21:57:31.568441,303.212,178.85,303.212,185.459,
2024-12-29T21:57:32.677709,303.212,179.61,303.126,179.078,
2024-12-29T21:57:34.490489,303.212,179.078,303.212,181.357,
2024-12-29T21:57:35.658455,303.297,179.534,303.297,181.281,
2024-12-29T21:57:36.794050,303.212,179.761,303.297,179.761,
2024-12-29T21:57:37.978225,303.212,181.737,303.297,179.61,
2024-12-29T21:57:40.007958,303.212,179.913,303.212,182.117,
2024-12-29T21:57:41.185998,303.212,180.065,303.212,182.345,
2024-12-29T21:57:42.278103,303.212,180.521,303.212,182.421,
2024-12-29T21:57:43.388314,303.212,180.521,303.126,180.293,
2024-12-29T21:57:45.206657,303.212,180.445,303.212,181.357,
2024-12-29T21:57:46.395725,303.297,180.825,303.212,180.597,
2024-12-29T21:57:47.490845,303.212,180.977,303.212,181.813,
2024-12-29T21:57:48.584867,303.212,181.129,303.212,180.977,
2024-12-29T21:57:50.655210,303.212,181.205,303.212,181.281,
2024-12-29T21:57:51.841580,303.212,181.585,303.212,182.572,
2024-12-29T21:57:52.981597,303.212,181.813,303.212,182.8,
2024-12-29T21:57:54.115305,303.212,182.041,303.297,181.737,
2024-12-29T21:57:56.195466,303.212,181.889,303.212,182.8,
2024-12-29T21:57:57.329696,303.212,182.041,303.212,183.104,
2024-12-29T21:57:58.448478,303.212,182.421,303.212,183.332,
2024-12-29T21:57:59.584692,303.212,182.648,303.212,183.788,
2024-12-29T21:58:01.369130,303.212,182.496,303.212,182.8,
2024-12-29T21:58:02.497088,303.212,182.8,303.212,182.724,
2024-12-29T21:58:03.630764,303.212,182.952,303.212,184.092,
2024-12-29T21:58:04.762471,303.212,183.18,303.212,183.94,
2024-12-29T21:58:06.876722,303.212,182.952,303.212,183.408,
2024-12-29T21:58:07.997331,303.212,183.332,303.297,183.484,
2024-12-29T21:58:09.103922,303.297,183.332,303.212,184.32,
2024-12-29T21:58:10.261947,303.212,183.712,303.212,184.244,
2024-12-29T21:58:12.311399,303.212,184.168,303.383,183.94,
2024-12-29T21:58:13.425914,303.297,184.092,303.212,184.092,
2024-12-29T21:58:14.467603,303.212,184.32,303.212,184.168,
2024-12-29T21:58:15.617821,303.212,184.624,303.212,184.472,
2024-12-29T21:58:17.430440,303.212,184.928,303.297,190.549,
2024-12-29T21:58:18.575237,303.297,185.155,303.212,190.853,
2024-12-29T21:58:19.751861,303.212,191.233,303.212,184.852,
2024-12-29T21:58:20.918957,303.297,191.689,303.212,185.459,
2024-12-29T21:58:22.950252,303.212,185.459,303.212,192.981,
2024-12-29T21:58:24.106634,303.212,185.611,303.212,192.677,
2024-12-29T21:58:25.274432,303.212,192.373,303.212,185.307,
2024-12-29T21:58:26.386931,303.297,190.853,303.297,185.383,
2024-12-29T21:58:28.181686,303.212,185.991,303.212,185.535,
2024-12-29T21:58:29.350974,303.212,187.511,303.212,185.839,
2024-12-29T21:58:30.438262,303.212,186.143,303.212,185.915,
2024-12-29T21:58:31.588853,303.212,188.346,303.212,186.371,
2024-12-29T21:58:33.675039,303.212,186.219,303.126,188.27,
2024-12-29T21:58:34.817247,303.212,186.295,303.297,186.067,
2024-12-29T21:58:35.929078,303.297,186.295,303.212,186.143,
2024-12-29T21:58:37.069922,303.297,188.574,303.212,186.219,
2024-12-29T21:58:39.195676,303.212,186.751,303.297,189.334,
2024-12-29T21:58:40.288329,303.297,186.675,303.212,189.258,
2024-12-29T21:58:41.373393,303.212,186.827,303.212,189.182,
2024-12-29T21:58:42.533557,303.297,186.979,303.297,186.675,
2024-12-29T21:58:44.302241,303.212,186.751,303.212,186.979,
2024-12-29T21:58:45.395864,303.297,186.599,303.297,188.27,
2024-12-29T21:58:46.504698,303.126,186.523,303.212,186.751,
2024-12-29T21:58:47.610191,303.297,186.447,303.212,187.739,
2024-12-29T21:58:49.662744,303.212,187.283,303.212,186.675,
2024-12-29T21:58:50.758838,303.297,187.511,303.212,186.903,
2024-12-29T21:58:51.884453,303.212,187.359,303.212,186.523,
2024-12-29T21:58:52.994954,303.212,187.207,303.212,186.675,
2024-12-29T21:58:55.017342,303.212,186.447,303.212,187.283,
2024-12-29T21:58:56.123305,303.212,186.675,303.212,187.055,
2024-12-29T21:58:57.256998,303.212,186.979,303.212,187.511,
2024-12-29T21:58:58.350123,303.126,187.055,303.212,187.587,
2024-12-29T21:59:00.144767,303.297,191.537,303.212,186.827,
2024-12-29T21:59:01.315248,303.212,191.689,303.297,187.359,
2024-12-29T21:59:02.434678,303.212,187.283,303.212,187.435,
2024-12-29T21:59:03.561832,303.297,186.827,303.126,187.511,
2024-12-29T21:59:05.667469,303.212,192.601,303.212,187.511,
2024-12-29T21:59:06.788932,303.212,192.905,303.212,187.207,
2024-12-29T21:59:07.863169,303.212,193.512,303.297,187.587,
2024-12-29T21:59:08.996801,303.297,193.968,303.297,188.27,
2024-12-29T21:59:10.787827,303.212,187.89,303.212,189.486,
2024-12-29T21:59:11.908512,303.212,187.89,303.297,187.663,
2024-12-29T21:59:13.060214,303.212,190.018,303.212,187.663,
2024-12-29T21:59:14.189993,303.212,189.79,303.212,187.739,
2024-12-29T21:59:16.298307,303.297,188.042,303.212,187.814,
2024-12-29T21:59:17.427376,303.297,187.966,303.297,187.89,
2024-12-29T21:59:18.526702,303.212,187.966,303.212,188.042,
2024-12-29T21:59:19.676922,309.121,190.322,342.778,187.966,
2024-12-29T21:59:21.733808,398.444,189.41,398.444,192.145,
2024-12-29T21:59:22.811753,398.444,189.714,398.444,192.905,
2024-12-29T21:59:23.937718,398.53,190.625,398.53,193.057,
2024-12-29T21:59:25.133345,398.444,191.385,398.444,191.309,
2024-12-29T21:59:26.905074,398.53,191.689,398.444,193.436,
2024-12-29T21:59:28.036988,398.444,192.221,398.53,193.816,
2024-12-29T21:59:29.140294,398.53,192.829,398.444,194.424,
2024-12-29T21:59:30.284366,398.444,194.044,398.444,193.816,
2024-12-29T21:59:32.344837,398.444,194.576,398.53,194.88,
2024-12-29T21:59:33.508052,398.444,195.108,398.444,196.551,
2024-12-29T21:59:34.646085,398.444,195.792,398.444,197.159,
2024-12-29T21:59:35.774993,398.444,196.475,398.444,197.615,
2024-12-29T21:59:37.855509,398.444,196.551,398.444,196.855,
2024-12-29T21:59:38.990636,398.444,197.007,398.444,197.159,
2024-12-29T21:59:40.127275,398.444,197.387,398.53,199.286,
2024-12-29T21:59:41.157449,398.444,197.919,398.53,198.071,
2024-12-29T21:59:42.910821,398.53,198.375,398.53,199.134,
2024-12-29T21:59:44.011475,398.53,199.362,398.444,199.362,
2024-12-29T21:59:45.163947,398.53,200.73,398.444,199.438,
2024-12-29T21:59:46.272059,398.53,200.122,398.53,199.97,
2024-12-29T21:59:48.398331,398.444,200.882,398.444,201.337,
2024-12-29T21:59:49.523841,398.444,200.882,398.53,200.73,
2024-12-29T21:59:50.742566,398.53,201.261,398.444,201.337,
2024-12-29T21:59:51.872140,398.53,201.565,398.53,201.717,
2024-12-29T21:59:53.667539,398.444,202.401,398.444,202.097,
2024-12-29T21:59:54.825473,398.53,203.085,398.444,202.629,
2024-12-29T21:59:55.936099,398.53,203.617,398.444,203.085,
2024-12-29T21:59:57.041507,398.444,203.313,398.444,203.237,
2024-12-29T21:59:59.108229,398.444,203.996,398.53,210.758,
2024-12-29T22:00:00.290659,398.444,204.224,398.444,204.072,
2024-12-29T22:00:01.370266,398.53,204.756,398.444,212.733,
2024-12-29T22:00:02.442733,398.53,204.376,398.53,211.67,
2024-12-29T22:00:04.477181,398.359,207.491,398.444,205.44,
